CUST #,DESCRIPTION,ADDR1,CITY,ST,ZIP CODE,ROUTE,Milk-CD Half Pints,Milk-5Gal,Milk Gals-Country Dairy,Milk Gals-Cedar Cr,Milk Hgls-Country Dairy,Milk Pints-Country Dairy,Milk Qts-Country Dairy,Mix-Country Dairy,WF Gallons,WF Hgls,TOTAL CASES
180048,Rivermart Inc.,10450 S. Warner Ave.,Fremont,MI,49412-3080,764,0,0,2,0,1,1,1,0,0,0,5
181169,Roadtrip Oasis #751 Perry,3034 W. Lansing Rd,Perry,MI,48872-1818,243,0,0,2,0,3,5,6,0,0,0,16
180849,Rochette Party Store,508 N James St,Grayling,MI,49738-1818,371,0,0,0,0,0,0,1,0,0,0,1
182609,Rodriguez Supermarket #1,2829 Division SW,Wyoming,MI,49548,108,0,0,0,0,9,0,7,0,0,0,16
182607,Rodriguez Supermarket #2,1428 Grandville Ave.,Grand Rapids,MI,49503-1768,108,0,0,0,0,7,0,3,0,0,0,10
182623,Rogers Fam Mkt Lake City,5760 West Houghton Lake,Lake City,MI,49651-6610,766,0,0,43,0,12,2,0,0,0,0,57
182625,Rogers Fam Mkt Lake City,5760 West Houghton Lake,Lake City,MI,49651-6610,766,0,0,45,0,10,2,3,0,0,0,60
182619,Rogers Family Mkt Auburn,985 W. Midland Rd.,Auburn,MI,48611-9725,482,0,0,44,0,15,1,4,0,0,0,64
182620,Rogers Family Mkt Glennie,3257 S State Rd,Glennie,MI,48737-6610,372,0,0,10,0,2,0,1,0,0,0,13
182621,Rogers Family Mkt Hale MI,3195 N M65,Hale,MI,48739-6610,484,0,0,3,0,7,1,2,0,0,0,13
182622,Rogers Family Mkt Oscoda,5112 US 23,Oscoda,MI,48750-6610,484,0,0,3,0,3,1,1,0,0,0,8
180705,Roosters Food Mart,1607 Lakeshore Dr,St Joseph,MI,49085-1768,117,0,0,1,0,1,0,1,0,0,0,3
182651,Rosati's Mkt #2 Beaverton,360 N Ross St,Beaverton,MI,48612,481,0,0,3,0,1,1,4,0,0,0,9
182654,Rosati's Mkt #3 Beaverton,4516 M-30,Beaverton,MI,48612,481,0,0,4,0,3,1,1,0,0,0,9
182657,Rosati's Mkt Hemlock MILK,176 Hemlock Plaza Dr,Hemlock,MI,48626,482,0,0,6,0,1,1,3,0,0,0,11
182650,Rosati's Mkt Prescott MIL,1830 E Greenwood Rd,Prescott,MI,48756,484,0,0,3,0,2,0,5,0,0,0,10
182630,Rotif Company (Sunoco),279 CR 665,Paw Paw,MI,49079-2206,113,0,0,2,0,0,2,3,0,0,0,7
182376,Rudy's Drive In,4061 Page Ave,Michigan Center,MI,49254-1320,245,,0,0,0,0,0,0,9,0,0,9
182373,Runway Party Store,4122 W Michigan Ave,Jackson,MI,49202,245,0,0,1,0,0,1,3,0,0,0,5
195130,Saganing Sagamok Mobil,5537 Huron Rd.,Pinconning,MI,48650-6610,484,0,0,2,0,1,2,2,0,0,0,7
192770,Sales Samples,5850 Balsam,Hudsonville,MI,,50,0,0,0,0,0,0,0,3,0,0,3
190555,Sandy's Donuts,2040 Leonard NW,Grand Rapids,MI,49504,116,0,0,0,0,0,4,0,0,0,0,4
100747,Sav On Family,131 E Grand River Ave,Fowlerville,MI,48836,242,0,0,3,0,1,0,1,0,0,0,5
192853,Schoolcraft Elem (KEY #14,13300 South 14Th Street,Schoolcraft,MI,49087-9613,101,32,0,0,0,0,0,0,0,0,0,32
192851,Schoolcraft High (KEY #14,13400 South 14Th Street,Schoolcraft,MI,49087-9613,101,19,0,0,0,0,0,0,0,0,0,19
190085,Scooters Coffee 28th Stre,6432 28th St SE,Cascade,MI,49546,115,0,0,0,0,0,0,0,1,0,0,1
190082,Scooters Coffee Big Rapid,1278 Perry Ave,Big Rapids,MI,49307,764,0,0,0,0,0,0,0,2,0,0,2
190074,Scooters Coffee Burton,1242 E Bristol Rd,Burton,MI,48529-1428,241,0,0,0,0,0,0,0,2,0,0,2
190083,Scooters Coffee Kentwood,2380 44th St SE,Kentwood,MI,49508,115,0,0,0,0,0,0,0,3,0,0,3
190084,Scooters Coffee Plainfiel,3150 Plainfield Ave NE,Grand Rapids,MI,49525,106,0,0,0,0,0,0,0,1,0,0,1
190077,Scooters Coffee Sterling,39890 Van Dyke Rd,Sterling Heights,MI,48659,554,0,0,0,0,0,0,0,1,0,0,1
192220,Sebewaing Market,536 Pine St,Sebewaing,MI,48759-9725,482,0,0,0,0,1,2,1,0,0,0,4
192240,Sewa And Sons (Clark),2080 W. Hyde Rd,St Johns,MI,48879-1818,243,0,0,2,0,1,2,0,0,0,0,5
192253,Shaftsburg Village Market,6840 W Beard Rd,Shaftsburg,MI,48882-1818,244,0,0,2,0,1,0,0,0,0,0,3
192008,Shelby Elementary School,1285 S Oceana Dr,Shelby,MI,49455-9613,661,39,0,0,0,0,0,0,0,0,0,39
192006,Shelby High School,641 N State,Shelby,MI,49455-9613,661,21,0,0,0,0,0,0,0,0,0,21
192002,Shelby Middle School,525 N State,Shelby,MI,49455-9613,661,18,0,0,0,0,0,0,0,0,0,18
192003,Shelby Thomas Reed Elemen,155 Sixth St,Shelby,MI,49455-9613,661,6,0,0,0,0,0,0,0,0,0,6
192333,Shell Station Lakeshore,4559 Red Arrow Hwy,Stevensville,MI,49127-9738,117,0,0,0,0,1,3,3,0,0,0,7
192334,Shell Station Napier,1959 E. Napier,Benton Harbor,MI,49022-9738,117,0,0,0,0,0,4,4,0,0,0,8
192385,Sibley Convenience Store,7999 11 Mile Rd.,Bitely,MI,49309-1768,103,0,0,3,0,4,4,0,0,0,0,11
182786,Silver Gas LLC,5748 Round Lake Rd,Laingsburg,MI,48848,243,0,0,2,0,0,1,0,0,0,0,3
192518,Sin Fronteras,2437 S Division,Wyoming,MI,49507-1768,102,,0,0,0,1,0,0,0,0,0,1
190518,Skys Outlet,100 Woodworth Ave,Alma,MI,48801,240,0,0,1,0,1,2,0,0,0,0,4
190516,Skys Outlet II,1310 Brady St,Chesaning,MI,48616,483,0,0,1,0,1,1,3,0,0,0,6
190517,Skys Outlet III,1256 S Poseyville Rd,Midland,MI,48640,481,0,0,3,0,1,2,1,0,0,0,7
190611,Smitty's,218 E. Saginaw,Breckenridge,MI,48615-9725,240,0,0,0,0,0,2,0,0,0,0,2
190601,Snack Shack,210 E. Prosper Road,Falmouth,MI,49632-1768,766,0,0,0,0,3,2,1,0,0,0,6
190559,Snickerdoodlz Frozen Yogu,2170 Anderson Rd Ste 110,Petoskey,MI,49770-4525,372,0,0,0,0,0,0,0,1,0,0,1
192520,Sobie Meats LLC,3450 Remembrance Rd Nw,Walker,MI,49534-2206,114,0,0,16,0,2,1,0,0,0,0,19
190667,Soft Spot,9622 Port Sheldon,Borculo,MI,49464-4525,663,0,0,0,0,2,1,0,0,0,0,3
190705,South Branch General,6386 E. Country Line Rd.,South Branch,MI,48761-6610,484,0,0,2,0,1,0,0,0,0,0,3
190704,South Branch Market,3999 E M72 Hwy,Grayling,MI,49738-6610,371,0,0,2,0,1,0,0,0,0,0,3
190928,South Christian High Scho,7979 Kalamazoo Ave. SE,Byron Center,MI,49315-0009,104,,0,0,0,0,15,0,0,0,0,15
191850,South Westnedge Market,819 S Westnedge,Kalamazoo,MI,49008-7911,113,0,0,0,0,0,1,2,0,0,0,3
191846,Spagnuolo's Party Store,5746 Clark Rd.,Bath,MI,48808-1818,243,0,0,12,0,1,1,4,0,0,0,18
192547,Spinners,12837 Lincoln St.,Grand Haven,MI,49417-2206,663,0,0,4,0,2,2,1,0,0,0,9
192541,Spot Gas Stop LLC,9021 Howard City Edmore Rd.,Vestaburg,MI,48891-2206,765,0,0,3,0,1,3,2,0,0,0,9
191446,Springport Elem/High Scho,300 W Main,Springport,MI,49284,245,74,0,0,0,0,0,0,0,0,0,74
191447,Springport Middle School,300 W Main,Springport,MI,49284,245,25,0,0,0,0,0,0,0,0,0,25
191213,Sprinkle Road BP,3530 Sprinkle Rd,Kalamazoo,MI,49001-2206,101,0,0,1,0,2,1,2,0,0,0,6
191216,Sprinkles Donut Ada,452 Ada Dr SE Suite 130,Ada,MI,49301-3080,115,0,0,0,0,0,3,0,0,0,0,3
191212,Sprinkles Donut Hudsonvi,6450 28th Ave,Hudsonville,MI,49426-3080,119,0,0,0,0,0,10,0,0,0,0,10
191214,Sprinkles Donut Rockford,8467 Algoma Ave NE,Rockford,MI,49341-3080,106,0,0,0,0,0,6,0,0,0,0,6
191215,Sprinkles Donut Allendale,11145 68th Ave. Ste A,Allendale,MI,49401-3080,119,0,0,0,0,0,9,0,0,0,0,9
191218,Sprinkles Donut Caledonia,9365A Cherry Valley Ave,Caledonia,MI,49316-3080,104,0,0,0,0,0,3,0,0,0,0,3
191219,Sprinkles Donut Grand Rap,1237 Leonard,Grand Rapids,MI,49505-3080,106,0,0,0,0,0,4,0,0,0,0,4
191211,Sprinkles Donut Norton Sh,4165 Grand Haven Rd,Norton Shores,MI,49441-3080,660,0,0,0,0,0,4,0,0,0,0,4
191449,SS Gorman's Food Mkt,2800 N Grand River Ave,Lansing,MI,48906,244,0,0,0,0,2,1,2,0,0,0,5
190153,St. Louis Marathon,705 E Washington St,St Louis,MI,48880-1818,240,0,0,2,0,0,1,0,0,0,0,3
191190,St. Paul Lutheran,402 S Ballenger HWY,Flint,MI,48532-1320,483,0,0,0,0,1,0,0,0,0,0,1
191090,Story's Meats & Deli,11761 Northland Dr. NE,Rockford,MI,49341-2206,106,0,0,1,0,1,0,1,0,0,0,3
80305,Stray's General LLC,14150 Cypress Ave,Sand Lake,MI,49343,765,0,0,6,0,2,2,1,0,0,0,11
198246,Sun Up Foodmart,1604 E. Superior St.,Alma,MI,48801-1818,240,0,0,0,0,0,1,1,0,0,0,2
190628,Sunoco 32 Mile Rd,16567 32 Mile Rd.,Armada Park,MI,48005-2206,1005,0,0,0,0,0,1,2,0,0,0,3
192368,Super Flite Oil- Middle B,12723 M-115,Marion,MI,49665-2206,766,0,0,1,0,0,1,1,0,0,0,3
190026,Super Mercado Division,3375 S. Division Ave STE A,Wyoming,MI,49548-2206,107,0,0,0,0,3,0,0,0,0,0,3
192371,Super Stop,2390 W Sherman,Muskegon,MI,49441-2206,660,0,0,3,0,2,1,1,0,0,0,7
198238,"Supermercado San Jose, LL",3778 Alpine Ave NW,Comstock Park,MI,49321-5394,103,0,0,0,0,3,0,2,0,0,0,5
190583,Swamper's,14360 S. Grange,Eagle,MI,48822-1818,243,0,0,2,0,1,1,1,0,0,0,5
190591,Swan Lake Store LLC,658 42nd St.,Allegan,MI,49010-2206,113,0,0,10,0,4,1,6,0,0,0,21
202021,Tacon Madre,3501 S Division,Wyoming,MI,49548-4525,107,0,0,0,0,0,0,0,1,0,0,1
202029,Tailgaters Delta,4930 S Creyts Rd,Lansing,MI,48917,242,0,0,0,0,1,4,3,0,0,0,8
202030,Tailgaters LLC,3955 Ernest Way,Lansing,MI,48906,243,0,0,0,0,0,4,4,0,0,0,8
200657,"Ten 31 Stop, LLC",460 W US 10,Scottville,MI,49454,661,0,0,4,0,1,5,3,0,0,0,13
42005,The Daily Scoop Ice Cream,350 S. Jefferson St,Mason,MI,48854-4525,242,0,0,0,0,0,0,0,1,0,0,1
41780,The Depot,362 Lake George St,Lake George,MI,48633-9725,481,0,0,1,0,0,2,0,0,0,0,3
120398,The Little Store,6586 122nd Ave,Fennville,MI,49408-9738,119,0,0,5,0,2,1,2,1,0,0,11
30987,The New Glenn Store,1402 Adams Rd (Blue Star,Fennville,MI,49408-2206,119,0,0,1,0,1,1,1,0,0,0,4
122555,The Party Dock,3031 Patterson Road,Bay City,MI,48706-1818,482,0,0,1,0,1,1,0,0,0,0,3
200673,Theis Party Store,210 S. Main St,Fowler,MI,48835-1818,243,0,0,0,0,1,1,2,0,0,0,4
131319,Thirsty's,1507 S Lake Mitchell Dr,Cadillac,MI,49601-6610,766,0,0,2,0,1,0,1,0,0,0,4
131326,Thornapple Lake Trading P,4005 E. M-79 HWY,Hastings,MI,49058-2206,110,0,0,3,0,0,0,0,0,0,0,3
208936,Thrush's Pit Stop,2405 W Ludington Dr,Farwell,MI,48622,481,0,0,4,0,1,2,3,0,0,0,10
208947,Tienda La Bendicion,1260 S. Division SE,Grand Rapids,MI,49507-2206,114,0,0,0,0,1,0,1,0,0,0,2
200680,Tin Roof Group LLC,853 S. Clinton,Stockbridge,MI,49285-4525,242,0,0,0,0,0,0,0,5,0,0,5
200712,Tippy Cow Ice Cream (KEY,3830 Chicago Dr SW,Grandville,MI,49418-4525,106,0,0,0,0,0,0,0,18,0,0,18
208953,Tom's Mkrt-West*D,TOM'S WEST BAY SHOPPING,Traverse City,MI,49684-1818,371,0,0,0,0,3,4,3,0,0,0,10
208950,Tom's Mrkt-East*D,738 Munson Ave,Traverse City,MI,49686-1818,371,0,0,5,0,4,2,2,0,0,0,13
201213,Toski Sands Market,2294 M-119,Petoskey,MI,49770-1818,372,0,0,4,0,2,1,3,0,0,0,10
201209,Town & Country Liq & Groc,5311 E Apple Ave,Muskegon,MI,49442,660,0,0,1,0,1,0,0,0,0,0,2
202036,Trailside Gas & Grocery,525 S. Third St. Suite B,Big Rapids,MI,49307-2206,764,0,0,2,0,0,2,2,0,0,0,6
202050,Tres Hermanos Bakery,1442 Burton St SW,Wyoming,MI,49509,102,0,0,0,0,1,0,0,0,0,0,1
205911,True North Ice Cream,403 S. Kalamazoo,Marshall,MI,49068-4525,110,0,0,0,0,0,0,0,20,0,0,20
142011,Turk Lake Market Inc,2023 S. Greenville Rd,Greenville,MI,48838-2206,765,0,0,3,0,1,1,1,0,0,0,6
200213,Twisters - St. Johns,1050 Superior Dr.,St Johns,MI,48879-1320,243,0,0,0,0,0,0,0,6,0,0,6
218704,Unadilla Store,13329 Unadilla Rd,Gregory,MI,48137-1428,242,0,0,4,0,1,1,0,0,0,0,6
218710,Uncle Ray's Dairyland,1462 N Leroy St,Fenton,MI,48430,241,0,0,0,0,0,0,0,59,0,0,59
218716,United Natural Foods - AT,100 Lakeview Court SW,Atlanta,GA,30336-2206,50,0,0,0,0,0,0,0,0,528,480,1008
218715,United Natural Foods - Io,2340 Heinz Road,Iowa City,IA,52240-2206,50,0,0,0,0,0,0,0,0,432,312,744
218718,United Natural Foods - Ra,3138 Country Trunk Highway,Sturtevant,WI,53177-2206,50,0,0,0,0,0,0,0,0,1296,1632,2928
211051,Unity Christian High Scho,5900 48th Avenue,Hudsonville,MI,49426-9769,116,0,0,0,0,0,12,0,0,0,0,12
218765,Uranus Fudge Factory - IN,1423 W 53rd St,Anderson,IN,46013,890,0,0,0,0,0,0,0,10,0,0,10
218771,Urban Swirl,7130 Heritage Sq Suite 440,Granger,IN,46530,114,0,0,0,0,0,0,0,2,0,0,2
218780,USA Gill Petroleum LLC Ma,601 E Saginaw St,Breckenridge,MI,48615-9725,240,,0,3,0,2,4,2,0,0,0,11
180240,Valley Meat Market,110 W 2nd St,Pinconning,MI,48650-6610,484,0,0,2,0,0,0,0,0,0,0,2
180410,Van Pattens General Store,8416 S. 116th Ave.,Rothbury,MI,49452-2206,661,0,0,3,0,2,3,1,0,0,0,9
180420,Vandercook High School,1000 E Golf Ave,Jackson,MI,49203,245,0,0,1,0,0,0,0,0,0,0,1
220950,Vestaburg Schools,7188 Avenue B,Vestaburg,MI,48891-9613,765,43,0,0,0,0,0,0,0,0,0,43
220015,Viking Grocery,1325 S. Ensley St,Howard City,MI,49329-2206,765,0,0,3,0,1,2,3,0,0,0,9
221252,Village Cone Shop ( KEY #,1810 Breton Rd SE,Grand Rapids,MI,49546-4525,107,0,0,0,0,0,0,0,7,0,0,7
220630,Vogel Store,9979 S. 8 Mile Rd.,McBain,MI,49657-5394,766,0,0,4,0,0,0,0,0,0,0,4
220996,Vriesland Country Store,6420 Byron Rd,Zeeland,MI,49464-2206,103,0,0,9,0,3,5,2,0,0,0,19
230016,Wacousta General,13051 Wacousta Road,Grand Ledge,MI,48837-1818,243,0,0,2,0,2,0,1,0,0,0,5
232535,Walkerville High,145 Lathrop St,Walkerville,MI,49459-9613,662,0,0,6,0,0,0,0,0,0,0,6
230043,Walloon Village General S,"4035 Renwick Lane, Unit #17",Walloon Lake,MI,49796,372,0,0,0,0,1,0,0,0,0,0,1
230901,Webberville Party Store,103 E. Grand River,Webberville,MI,48892-1818,244,0,0,3,0,1,1,1,0,0,0,6
231009,Wesco #10,1410 W. Maumee,Adrian,MI,49221-9738,245,0,0,3,0,2,5,4,0,0,0,14
231010,Wesco #11,10409 West Brooklyn Rd.,Brooklyn,MI,49230-9738,245,0,0,11,0,3,13,5,0,0,0,32
231011,Wesco #12,4101 Lansing Ave.,Jackson,MI,49202-9738,245,0,0,4,0,1,2,2,0,0,0,9
231012,Wesco #13,1075 W. Laketon Ave.,Laketon,MI,49441-9738,660,0,0,12,0,4,13,6,0,0,0,35
231013,Wesco #14,4878 N. Maple Island Rd.,Fremont,MI,49412-9738,662,0,0,6,0,1,16,3,0,0,0,26
231014,Wesco #15,203 E. Colby,Whitehall,MI,49461-9738,661,0,0,8,0,2,5,2,0,0,0,17
231015,Wesco #16,502 W. Savidge,Spring Lake,MI,49456-9738,660,0,0,11,0,3,5,4,0,0,0,23
231016,Wesco #17,4667 First St.,New Era,MI,49446-9738,662,0,0,7,0,1,9,0,0,0,0,17
231017,Wesco #18,1858 Ruddiman Dr.,North Muskegon,MI,49445-9738,662,0,0,11,0,4,5,2,0,0,0,22
231018,Wesco #19,7413 Whitehall Rd.,Whitehall,MI,49461-9738,662,0,0,8,0,1,10,5,0,0,0,24
231001,Wesco #2,1487 Whitehall Rd.,North Muskegon,MI,49445-9738,662,0,0,12,0,6,15,7,0,0,0,40
231019,Wesco #20,4725 N. M140,Watervliet,MI,49098-9738,117,0,0,2,0,1,2,1,0,0,0,6
231020,Wesco #21,6440 Airline Rd.,Fruitport,MI,49415-9738,660,,0,2,0,1,3,1,0,0,0,7
231021,Wesco #22,304 S.Charles,White Cloud,MI,49349-9738,764,0,0,12,0,2,21,8,0,0,0,43
231022,Wesco #23,5685 E. Ludington Ave.,Ludington,MI,49431-9738,661,0,0,4,0,3,9,2,0,0,0,18
231023,Wesco #24,2983 Benzie Hwy,Benzonia,MI,49616-9738,766,0,0,6,0,1,8,5,0,0,0,20
231024,Wesco #25,301 W. Ludington Ave.,Ludington,MI,49431-9738,661,0,0,9,0,3,9,4,0,0,0,25
231025,Wesco #26,2277 E. Broadway,Muskegon,MI,49444-9738,660,0,0,17,0,4,11,6,0,0,0,38
231070,Wesco #27,16770 Ferris St,Grand Haven,MI,49417,663,0,0,8,0,1,9,3,0,0,0,21
231026,Wesco #28,117 N. Main,Scottville,MI,49454-9738,661,0,0,4,0,2,8,4,0,0,0,18
231057,Wesco #29,9400 West Lake City Road,Houghton Lake,MI,48629,371,0,0,1,0,0,2,2,0,0,0,5
231002,Wesco #3,1385 W. Sherman Blvd.,Muskegon,MI,49441-9738,660,0,0,8,0,2,15,7,0,0,0,32
231027,Wesco #30,3743 Apple Ave.,Muskegon,MI,49442-9738,660,0,0,12,0,3,17,3,0,0,0,35
231028,Wesco #31,1819 Apple Ave.,Muskegon,MI,49442-9738,660,0,0,10,0,5,14,4,0,0,0,33
231029,Wesco #33,75 Cypress St.,Manistee,MI,49660-9738,766,0,0,9,0,2,5,2,0,0,0,18
231030,Wesco #34,1548 N. Mitchell St.,Cadillac,MI,49601-9738,766,0,0,6,0,3,18,8,0,0,0,35
231031,Wesco #35,1361 S. Lakeshore Dr.,Lake City,MI,49651-9738,766,0,0,2,0,3,3,0,0,0,0,8
231032,Wesco #36,330 Parkdale Ave.,Manistee,MI,49660-9738,766,0,0,7,0,3,8,4,0,0,0,22
231033,Wesco #37,3239 Heights Ravenna Rd.,Muskegon,MI,49444-9738,660,0,0,11,0,3,13,6,0,0,0,33
231034,Wesco #38,777 Michigan Ave.,Baldwin,MI,49304-9738,103,0,0,6,0,1,7,4,0,0,0,18
231035,Wesco #39,105 W. State St.,Belding,MI,48809-9738,115,0,0,6,0,2,15,5,0,0,0,28
231003,Wesco #4,14 W. Lakewood,Holland,MI,49424-9738,115,0,0,4,0,1,6,5,0,0,0,16
231036,Wesco #40,335 Adams,Newaygo,MI,49337-9738,764,0,0,9,0,3,27,5,0,0,0,44
231037,Wesco #41,211 N. Main Street,Cedar Springs,MI,49337-9738,106,0,0,8,0,4,12,6,0,0,0,30
231038,Wesco #43,806 S. Stewart St.,Fremont,MI,49412-9738,764,0,0,11,0,3,18,5,0,0,0,37
231039,Wesco #44,190 S. Maple Street,Grant,MI,49327-9738,103,0,0,4,0,2,8,1,0,0,0,15
231040,Wesco #45,126 W. Washington St.,Greenville,MI,48838-9738,765,0,0,3,0,2,5,2,0,0,0,12
231041,Wesco #46,196 Divison St.,Hesperia,MI,49421-9738,662,0,0,10,0,4,14,4,0,0,0,32
231042,Wesco #47,9045 Howard City,Lakeview,MI,48850-9738,765,0,0,8,0,2,9,4,0,0,0,23
231043,Wesco #48,8973 Water St.,Montague,MI,49437-9738,661,0,0,18,0,3,13,4,0,0,0,38
231044,Wesco #49,1675 E. Apple Ave.,Muskegon,MI,49442-9738,660,0,0,21,0,8,26,8,0,0,0,63
231004,Wesco #5,6419 Airline,Fruitport,MI,49415-9738,660,0,0,9,0,2,12,2,0,0,0,25
231045,Wesco #50,602 S. Chestnut Ave.,Reed City,MI,49677-9738,766,0,0,8,0,3,9,4,0,0,0,24
231046,Wesco #51,7588 S. Michigan Ave.,Rothbury,MI,49452-9738,661,0,0,10,0,3,12,3,0,0,0,28
231047,Wesco #52,81 Northland Dr.,Sand Lake,MI,49343-9738,765,0,0,10,0,1,7,2,0,0,0,20
231048,Wesco #53,241 State St.,Shelby,MI,49455-9738,662,0,0,9,0,3,7,3,0,0,0,22
231049,Wesco #54,434 S. State St.,Sparta,MI,49345-9738,103,0,0,6,0,2,6,1,0,0,0,15
231050,Wesco #57,3090 Colby Rd.,Whitehall,MI,49461-9738,661,0,0,7,0,2,9,3,0,0,0,21
231005,Wesco #6,339 N. Paw Paw St.,Coloma,MI,49038-9738,107,,0,9,0,1,7,2,0,0,0,19
231051,Wesco #60,21380 Perry St.,Big Rapids,MI,49307-9738,764,0,0,3,0,1,7,4,0,0,0,15
231052,Wesco #61,4921 220th.,Reed City,MI,49677-9738,766,0,0,4,0,1,11,3,0,0,0,19
231053,Wesco #63,660 W. 7th St.,Evart,MI,49631-9738,764,0,0,9,0,3,11,6,0,0,0,29
231054,Wesco #66,7661 36th Ave.,Hudsonville,MI,49426-9738,119,0,0,14,0,3,10,4,0,0,0,31
231055,Wesco #68,1025 E. Pontaluna Rd.,Norton Shores,MI,49456-9738,660,0,0,9,0,2,19,7,0,0,0,37
231006,Wesco #7,14750 Mercury Dr.,Grand Haven,MI,49417-9738,663,0,0,14,0,1,8,4,0,0,0,27
231007,Wesco #8,3321 S. Slocum Rd.,Ravenna,MI,49451-9738,663,0,0,6,0,3,11,3,0,0,0,23
231056,Wesco #802 Bakery,1470 Whitehall Rd.,North Muskegon,MI,49445-9738,662,0,0,16,0,0,0,0,0,0,0,16
231008,Wesco #9,551 Allegan,Plainwell,MI,49080-9738,113,0,0,4,0,2,14,8,0,0,0,28
230939,West Ottawa Harbor Light,1024 136th Ave,Holland,MI,49424-9613,116,32,0,0,0,0,0,0,0,0,0,32
230942,West Ottawa Macatawa Bay,3700 140th Ave. D Blvd,Holland,MI,49424-9613,116,46,0,0,0,0,0,0,0,0,0,46
230947,West Ottawa North High,3685 Butternut Drive,Holland,MI,49424-9613,116,65,0,0,0,0,0,0,0,0,0,65
230948,West Ottawa South High,3600 152nd Ave,Holland,MI,49424-9613,116,36,0,0,0,0,0,0,0,0,0,36
230059,West Shore Market LLC,850 W US Highway 10,Scottville,MI,49454-4525,661,0,0,3,0,3,1,0,0,0,0,7
192350,Whats The Scoop- Hvile KE,3667 Baldwin St Suite C,Hudsonville,MI,49426-4525,119,0,0,0,0,0,0,0,3,0,0,3
231225,Whipple & Co.,4865 E Moorestown Rd,Lake City,MI,49651,766,,0,2,0,2,0,0,0,0,0,4
230801,White Cloud High School,553 E Wilcox,White Cloud,MI,49349-9613,764,32,0,0,0,0,0,0,0,0,0,32
230254,Wild John's LLC,6348 N Vandyke Rd,Cass City,MI,48726-9725,480,0,0,1,0,1,6,1,0,0,0,9
230072,Wilson's Grocery Sumner,10673 W Saint Charles Rd,Sumner,MI,48889,765,0,0,2,0,1,1,1,0,0,0,5
230231,Woodville Country Store L,6140 N. Pine,White Cloud,MI,49349-4525,764,0,0,1,0,2,1,1,0,0,0,5
230199,Woody's Cone Stop ( KEY #,700 - 28th St SE,Grand Rapids,MI,49548-4525,107,0,0,0,0,0,0,0,14,0,0,14
70438,Woody's Goodies,101 N. State St.,Gobles,MI,49055-2902,113,0,0,6,0,0,2,2,0,0,0,10
251497,Yoder's Kuntry Market,7534 E Colonville Rd,Clare,MI,48617,481,0,0,2,0,1,1,0,0,0,0,4
251493,Yoder's of Tustin,20030 200th Ave,Tustin,MI,49688-2206,766,0,0,0,0,0,2,1,0,0,0,3
251521,Zain's Party Store,10030 14 Mile Rd NE,Rockford,MI,49341-2206,765,0,0,1,0,1,2,1,0,0,0,5
251576,Zeeland Adams Elementary,7447 Adams,Zeeland,MI,49464-9613,105,28,0,0,0,0,0,0,0,0,0,28
251574,Zeeland Cityside Mid (KEY,320 East Main Street,Zeeland,MI,49464-9613,105,29,0,0,0,0,0,0,0,0,0,29
251575,Zeeland Creekside Middle,179 W. Rooseveldt,Zeeland,MI,49464-9613,105,30,0,0,0,0,0,0,0,0,0,30
251584,Zeeland Early Childhood C,140 W. McKinley,Zeeland,MI,49464-9613,105,11,0,0,0,0,0,0,0,0,0,11
251572,Zeeland East High School,3333 96th Avenue,Zeeland,MI,49464-9613,105,50,0,0,0,0,0,0,0,0,0,50
251578,Zeeland Lincoln Elementar,60 E. Lincoln,Zeeland,MI,49464-9613,105,24,0,0,0,0,0,0,0,0,0,24
251579,Zeeland New Groningen Ele,10542 Chicago Dr,Zeeland,MI,49464-9613,105,30,0,0,0,0,0,0,0,0,0,30
251580,Zeeland Quincy Elementary,10155 Quincy St,Zeeland,MI,49464-9613,105,30,0,0,0,0,0,0,0,0,0,30
251581,Zeeland Roosevelt Element,175 W. Roosevelt,Zeeland,MI,49464-9613,105,29,0,0,0,0,0,0,0,0,0,29
251573,Zeeland West High School,3390 100th Ave,Zeeland,MI,49464-9613,105,34,0,0,0,0,0,0,0,0,0,34
251583,Zeeland Woodbridge Elemen,9110 Woodbridge St,Zeeland,MI,49464-9613,105,26,0,0,0,0,0,0,0,0,0,26
251589,Zerka's General Store,1249 N Greenville Rd,Stanton,MI,48888,765,0,0,1,0,1,1,2,0,0,0,5
